seed,model_kind,node_index,mean_abs_activity
0,connectome,775,1.1458196640014648
0,connectome,776,1.1458196640014648
0,connectome,777,1.1458196640014648
0,connectome,778,1.1458196640014648
0,connectome,779,1.1460049152374268
0,connectome,780,1.1460857391357422
0,connectome,781,1.1460849046707153
0,connectome,782,1.145923137664795
0,connectome,783,1.1458066701889038
0,connectome,784,1.1457631587982178
0,connectome,785,1.145580768585205
0,connectome,786,1.1448445320129395
0,connectome,787,1.142013430595398
0,connectome,788,1.1316800117492676
0,connectome,789,1.0953963994979858
0,connectome,790,0.9702082872390747
0,connectome,791,1.1435312032699585
0,connectome,792,1.1462076902389526
0,connectome,793,1.1465744972229004
0,connectome,794,1.146599292755127
0,connectome,795,1.1465961933135986
0,connectome,796,1.1465961933135986
0,connectome,797,1.1465961933135986
0,connectome,798,1.1466046571731567
0,connectome,799,1.1468620300292969
0,connectome,800,1.1468620300292969
0,connectome,801,1.146860957145691
0,connectome,802,1.1465914249420166
0,connectome,803,1.1465767621994019
0,connectome,804,1.1465179920196533
0,connectome,805,1.1462914943695068
0,connectome,806,1.1454503536224365
0,connectome,807,1.1424323320388794
0,connectome,808,1.1318763494491577
0,connectome,809,1.0954411029815674
0,connectome,810,0.9702082872390747
0,connectome,811,1.1436638832092285
0,connectome,812,1.1463303565979004
0,connectome,813,1.1467549800872803
0,connectome,814,1.1468101739883423
0,connectome,815,1.1468133926391602
0,connectome,816,1.1468130350112915
0,connectome,817,1.1468130350112915
0,connectome,818,1.1468130350112915
0,connectome,819,1.1469643115997314
0,connectome,820,1.1470789909362793
0,connectome,821,1.1470787525177002
0,connectome,822,1.1469601392745972
0,connectome,823,1.1468064785003662
0,connectome,824,1.1467883586883545
